Team,Year,totalWins,totalLosses,BowlAppearances,BowlWins,All_Time_Win_Pct
utah,1995.0,458.0,345.0,5,3,0.5703611457036114
utah,1996.0,466.0,349.0,6,3,0.5717791411042945
utah,1997.0,472.0,354.0,6,3,0.5714285714285714
utah,1998.0,479.0,358.0,6,3,0.5722819593787336
utah,1999.0,488.0,361.0,7,4,0.574793875147232
utah,2e3,492.0,368.0,7,4,0.5720930232558139
utah,2001.0,500.0,372.0,8,5,0.573394495412844
utah,2002.0,505.0,378.0,8,5,0.5719139297848245
utah,2003.0,515.0,380.0,9,6,0.5754189944134078
utah,2004.0,527.0,380.0,10,7,0.5810363836824697
utah,2005.0,534.0,385.0,11,8,0.5810663764961915
utah,2006.0,542.0,390.0,12,9,0.5815450643776824
utah,2007.0,551.0,394.0,13,10,0.5830687830687831
utah,2008.0,564.0,394.0,14,11,0.5887265135699373
utah,2009.0,574.0,397.0,15,12,0.5911431513903193
utah,2010.0,584.0,400.0,16,12,0.5934959349593496
utah,2011.0,592.0,405.0,17,13,0.5937813440320963
utah,2012.0,597.0,412.0,17,13,0.5916749256689792
utah,2013.0,602.0,419.0,17,13,0.5896180215475024
utah,2014.0,611.0,423.0,18,14,0.5909090909090909
utah,2015.0,621.0,426.0,19,15,0.5931232091690545
utah,2016.0,630.0,430.0,20,16,0.5943396226415094
vanderbilt,1902.0,8.0,1.0,0,0,0.8888888888888888
vanderbilt,1903.0,14.0,2.0,0,0,0.875
vanderbilt,1904.0,23.0,2.0,0,0,0.92
vanderbilt,1905.0,30.0,3.0,0,0,0.9090909090909091
vanderbilt,1906.0,38.0,4.0,0,0,0.9047619047619048
vanderbilt,1907.0,43.0,5.0,0,0,0.8958333333333334
vanderbilt,1908.0,50.0,7.0,0,0,0.8771929824561403
vanderbilt,1909.0,57.0,10.0,0,0,0.8507462686567164
vanderbilt,1910.0,65.0,10.0,0,0,0.8666666666666667
vanderbilt,1911.0,73.0,11.0,0,0,0.8690476190476191
vanderbilt,1912.0,81.0,12.0,0,0,0.8709677419354839
vanderbilt,1913.0,86.0,15.0,0,0,0.8514851485148515
vanderbilt,1914.0,88.0,21.0,0,0,0.8073394495412844
vanderbilt,1915.0,97.0,22.0,0,0,0.8151260504201681
vanderbilt,1916.0,104.0,23.0,0,0,0.8188976377952756
vanderbilt,1917.0,109.0,26.0,0,0,0.8074074074074075
vanderbilt,1918.0,113.0,28.0,0,0,0.8014184397163121
vanderbilt,1919.0,118.0,29.0,0,0,0.8027210884353742
vanderbilt,1920.0,123.0,32.0,0,0,0.7935483870967742
vanderbilt,1921.0,130.0,32.0,0,0,0.8024691358024691
vanderbilt,1922.0,138.0,32.0,0,0,0.8117647058823529
vanderbilt,1923.0,143.0,34.0,0,0,0.807909604519774
vanderbilt,1924.0,149.0,37.0,0,0,0.8010752688172043
vanderbilt,1925.0,155.0,40.0,0,0,0.7948717948717948
vanderbilt,1926.0,163.0,41.0,0,0,0.7990196078431373
vanderbilt,1927.0,171.0,42.0,0,0,0.8028169014084507
vanderbilt,1928.0,179.0,44.0,0,0,0.8026905829596412
vanderbilt,1929.0,186.0,46.0,0,0,0.8017241379310345
vanderbilt,1930.0,194.0,48.0,0,0,0.8016528925619835
vanderbilt,1931.0,199.0,52.0,0,0,0.7928286852589641
vanderbilt,1932.0,205.0,53.0,0,0,0.7945736434108527
vanderbilt,1933.0,209.0,56.0,0,0,0.7886792452830189
vanderbilt,1934.0,215.0,59.0,0,0,0.7846715328467153
vanderbilt,1935.0,222.0,62.0,0,0,0.7816901408450704
vanderbilt,1936.0,225.0,67.0,0,0,0.7705479452054794
vanderbilt,1937.0,232.0,69.0,0,0,0.770764119601329
vanderbilt,1938.0,238.0,72.0,0,0,0.7677419354838709
vanderbilt,1939.0,240.0,79.0,0,0,0.7523510971786834
vanderbilt,1940.0,243.0,85.0,0,0,0.7408536585365854
vanderbilt,1941.0,251.0,87.0,0,0,0.742603550295858
vanderbilt,1942.0,257.0,91.0,0,0,0.7385057471264368
vanderbilt,1945.0,260.0,97.0,0,0,0.7282913165266106
vanderbilt,1946.0,265.0,101.0,0,0,0.7240437158469946
vanderbilt,1947.0,271.0,105.0,0,0,0.7207446808510638
vanderbilt,1948.0,279.0,107.0,0,0,0.7227979274611399
vanderbilt,1949.0,284.0,112.0,0,0,0.7171717171717171
vanderbilt,1950.0,291.0,116.0,0,0,0.714987714987715
vanderbilt,1951.0,297.0,121.0,0,0,0.7105263157894737
vanderbilt,1952.0,300.0,126.0,0,0,0.704225352112676
vanderbilt,1953.0,303.0,133.0,0,0,0.694954128440367
vanderbilt,1954.0,305.0,140.0,0,0,0.6853932584269663
vanderbilt,1955.0,313.0,143.0,1,1,0.6864035087719298
vanderbilt,1956.0,318.0,148.0,1,1,0.6824034334763949
vanderbilt,1957.0,323.0,151.0,1,1,0.6814345991561181
vanderbilt,1958.0,328.0,153.0,1,1,0.681912681912682
vanderbilt,1959.0,333.0,156.0,1,1,0.6809815950920245
vanderbilt,1960.0,336.0,163.0,1,1,0.6733466933867736
vanderbilt,1961.0,338.0,171.0,1,1,0.6640471512770137
vanderbilt,1962.0,339.0,180.0,1,1,0.653179190751445
vanderbilt,1963.0,340.0,187.0,1,1,0.6451612903225806
vanderbilt,1964.0,343.0,193.0,1,1,0.6399253731343284
vanderbilt,1965.0,345.0,200.0,1,1,0.6330275229357798
vanderbilt,1966.0,346.0,209.0,1,1,0.6234234234234234
vanderbilt,1967.0,348.0,216.0,1,1,0.6170212765957447
vanderbilt,1968.0,353.0,220.0,1,1,0.6160558464223386
vanderbilt,1969.0,357.0,226.0,1,1,0.6123499142367067
vanderbilt,1970.0,361.0,233.0,1,1,0.6077441077441077
vanderbilt,1971.0,365.0,239.0,1,1,0.6043046357615894
vanderbilt,1972.0,368.0,247.0,1,1,0.5983739837398374
vanderbilt,1973.0,373.0,253.0,1,1,0.5958466453674122
vanderbilt,1974.0,380.0,256.0,2,1,0.5974842767295597
vanderbilt,1975.0,387.0,260.0,2,1,0.598145285935085
vanderbilt,1976.0,389.0,269.0,2,1,0.5911854103343465
vanderbilt,1977.0,391.0,278.0,2,1,0.5844544095665172
vanderbilt,1978.0,393.0,287.0,2,1,0.5779411764705882
vanderbilt,1979.0,394.0,297.0,2,1,0.5701881331403763
vanderbilt,1980.0,396.0,306.0,2,1,0.5641025641025641
vanderbilt,1981.0,400.0,313.0,2,1,0.5610098176718092
vanderbilt,1982.0,408.0,317.0,3,1,0.5627586206896552
vanderbilt,1983.0,410.0,326.0,3,1,0.5570652173913043
vanderbilt,1984.0,415.0,332.0,3,1,0.5555555555555556
vanderbilt,1985.0,418.0,339.0,3,1,0.5521796565389696
vanderbilt,1986.0,419.0,349.0,3,1,0.5455729166666666
vanderbilt,1987.0,423.0,356.0,3,1,0.5430038510911425
vanderbilt,1988.0,426.0,364.0,3,1,0.5392405063291139
vanderbilt,1989.0,427.0,374.0,3,1,0.533083645443196
vanderbilt,1990.0,428.0,384.0,3,1,0.5270935960591133
vanderbilt,1991.0,433.0,390.0,3,1,0.5261239368165249
vanderbilt,1992.0,437.0,397.0,3,1,0.5239808153477218
vanderbilt,1993.0,441.0,404.0,3,1,0.5218934911242603
vanderbilt,1994.0,446.0,410.0,3,1,0.5210280373831776
vanderbilt,1995.0,448.0,419.0,3,1,0.5167243367935409
vanderbilt,1996.0,450.0,428.0,3,1,0.5125284738041003
vanderbilt,1997.0,453.0,436.0,3,1,0.5095613048368954
vanderbilt,1998.0,455.0,445.0,3,1,0.5055555555555555
vanderbilt,1999.0,460.0,451.0,3,1,0.5049396267837541
vanderbilt,2e3,463.0,459.0,3,1,0.5021691973969631
vanderbilt,2001.0,465.0,468.0,3,1,0.4983922829581994
vanderbilt,2002.0,467.0,478.0,3,1,0.49417989417989416
vanderbilt,2003.0,469.0,488.0,3,1,0.49007314524555906
vanderbilt,2004.0,471.0,497.0,3,1,0.4865702479338843
vanderbilt,2005.0,476.0,503.0,3,1,0.48621041879468846
vanderbilt,2006.0,480.0,511.0,3,1,0.4843592330978809
vanderbilt,2007.0,485.0,518.0,3,1,0.4835493519441675
vanderbilt,2008.0,492.0,524.0,4,2,0.484251968503937
vanderbilt,2009.0,494.0,534.0,4,2,0.4805447470817121
vanderbilt,2010.0,496.0,544.0,4,2,0.47692307692307695
vanderbilt,2011.0,502.0,551.0,5,2,0.47673314339981004
vanderbilt,2012.0,511.0,555.0,6,3,0.4793621013133208
vanderbilt,2013.0,520.0,559.0,7,4,0.4819277108433735
vanderbilt,2014.0,523.0,568.0,7,4,0.47937671860678277
vanderbilt,2015.0,527.0,576.0,7,4,0.47778785131459656
vanderbilt,2016.0,533.0,583.0,8,4,0.4775985663082437
virginia,1890.0,5.0,2.0,0,0,0.7142857142857143
virginia,1902.0,13.0,3.0,0,0,0.8125
virginia,1903.0,20.0,5.0,0,0,0.8
virginia,1904.0,26.0,8.0,0,0,0.7647058823529411
virginia,1905.0,31.0,12.0,0,0,0.7209302325581395
virginia,1907.0,37.0,15.0,0,0,0.7115384615384616
virginia,1908.0,44.0,15.0,0,0,0.7457627118644068
virginia,1909.0,51.0,16.0,0,0,0.7611940298507462
virginia,1910.0,57.0,18.0,0,0,0.76
virginia,1911.0,65.0,20.0,0,0,0.7647058823529411
virginia,1912.0,71.0,23.0,0,0,0.7553191489361702
virginia,1913.0,78.0,24.0,0,0,0.7647058823529411
virginia,1914.0,86.0,25.0,0,0,0.7747747747747747
virginia,1915.0,94.0,26.0,0,0,0.7833333333333333
virginia,1916.0,98.0,31.0,0,0,0.7596899224806202
virginia,1919.0,100.0,36.0,0,0,0.7352941176470589
virginia,1920.0,105.0,38.0,0,0,0.7342657342657343
virginia,1921.0,110.0,42.0,0,0,0.7236842105263158
virginia,1922.0,114.0,46.0,0,0,0.7125
virginia,1923.0,117.0,51.0,0,0,0.6964285714285714
virginia,1924.0,122.0,55.0,0,0,0.6892655367231638
virginia,1925.0,129.0,56.0,0,0,0.6972972972972973
virginia,1926.0,135.0,58.0,0,0,0.6994818652849741
virginia,1927.0,140.0,62.0,0,0,0.693069306930693
virginia,1928.0,142.0,68.0,0,0,0.6761904761904762
virginia,1929.0,146.0,71.0,0,0,0.6728110599078341
virginia,1930.0,150.0,77.0,0,0,0.6607929515418502
virginia,1931.0,151.0,84.0,0,0,0.6425531914893617
virginia,1932.0,156.0,88.0,0,0,0.639344262295082
virginia,1933.0,158.0,94.0,0,0,0.626984126984127
virginia,1934.0,161.0,100.0,0,0,0.6168582375478927
virginia,1935.0,162.0,105.0,0,0,0.6067415730337079
virginia,1936.0,164.0,112.0,0,0,0.5942028985507246
virginia,1937.0,166.0,119.0,0,0,0.5824561403508772
virginia,1938.0,170.0,123.0,0,0,0.5802047781569966
virginia,1939.0,175.0,127.0,0,0,0.5794701986754967
virginia,1940.0,179.0,132.0,0,0,0.5755627009646302
virginia,1941.0,187.0,133.0,0,0,0.584375
virginia,1942.0,189.0,139.0,0,0,0.5762195121951219
virginia,1943.0,192.0,143.0,0,0,0.573134328358209
virginia,1944.0,198.0,144.0,0,0,0.5789473684210527
virginia,1945.0,205.0,146.0,0,0,0.584045584045584
virginia,1946.0,209.0,150.0,0,0,0.5821727019498607
virginia,1947.0,216.0,153.0,0,0,0.5853658536585366
virginia,1948.0,221.0,156.0,0,0,0.5862068965517241
virginia,1949.0,228.0,158.0,0,0,0.5906735751295337
virginia,1950.0,236.0,160.0,0,0,0.5959595959595959
virginia,1951.0,244.0,161.0,0,0,0.6024691358024692
virginia,1952.0,252.0,163.0,0,0,0.6072289156626506
virginia,1953.0,253.0,171.0,0,0,0.5966981132075472
virginia,1954.0,256.0,177.0,0,0,0.5912240184757506
virginia,1955.0,257.0,186.0,0,0,0.5801354401805869
virginia,1956.0,260.0,193.0,0,0,0.5739514348785872
virginia,1957.0,263.0,199.0,0,0,0.5692640692640693
virginia,1958.0,264.0,208.0,0,0,0.559322033898305
virginia,1959.0,264.0,218.0,0,0,0.5477178423236515
virginia,1960.0,264.0,228.0,0,0,0.5365853658536586
virginia,1961.0,268.0,234.0,0,0,0.5338645418326693
virginia,1962.0,273.0,239.0,0,0,0.533203125
virginia,1963.0,275.0,246.0,0,0,0.527831094049904
virginia,1964.0,280.0,251.0,0,0,0.527306967984934
virginia,1965.0,284.0,257.0,0,0,0.5249537892791127
virginia,1966.0,288.0,263.0,0,0,0.5226860254083484
virginia,1967.0,293.0,268.0,0,0,0.5222816399286988
virginia,1968.0,300.0,271.0,0,0,0.5253940455341506
virginia,1969.0,303.0,278.0,0,0,0.5215146299483648
virginia,1970.0,308.0,284.0,0,0,0.5202702702702703
virginia,1971.0,311.0,292.0,0,0,0.5157545605306799
virginia,1972.0,315.0,299.0,0,0,0.5130293159609121
virginia,1973.0,319.0,306.0,0,0,0.5104
virginia,1974.0,323.0,313.0,0,0,0.5078616352201258
virginia,1975.0,324.0,323.0,0,0,0.500772797527048
virginia,1976.0,326.0,332.0,0,0,0.49544072948328266
virginia,1977.0,327.0,341.0,0,0,0.48952095808383234
virginia,1978.0,329.0,350.0,0,0,0.4845360824742268
virginia,1979.0,335.0,355.0,0,0,0.4855072463768116
virginia,1980.0,339.0,362.0,0,0,0.48359486447931527
virginia,1981.0,340.0,372.0,0,0,0.47752808988764045
virginia,1982.0,342.0,381.0,0,0,0.4730290456431535
virginia,1983.0,348.0,386.0,0,0,0.47411444141689374
virginia,1984.0,356.0,388.0,1,1,0.478494623655914
virginia,1985.0,362.0,393.0,1,1,0.4794701986754967
virginia,1986.0,365.0,401.0,1,1,0.4765013054830287
virginia,1987.0,373.0,405.0,2,2,0.4794344473007712
virginia,1988.0,380.0,409.0,2,2,0.4816223067173637
virginia,1989.0,390.0,412.0,3,2,0.486284289276808
virginia,1990.0,398.0,416.0,4,2,0.48894348894348894
virginia,1991.0,406.0,419.0,5,2,0.4921212121212121
virginia,1992.0,413.0,423.0,5,2,0.49401913875598086
virginia,1993.0,420.0,428.0,6,2,0.49528301886792453
virginia,1994.0,429.0,431.0,7,3,0.49883720930232556
virginia,1995.0,438.0,435.0,8,4,0.5017182130584192
virginia,1996.0,445.0,440.0,9,4,0.5028248587570622
virginia,1997.0,452.0,444.0,9,4,0.5044642857142857
virginia,1998.0,461.0,447.0,10,4,0.5077092511013216
virginia,1999.0,468.0,452.0,11,4,0.508695652173913
virginia,2e3,474.0,458.0,12,4,0.5085836909871244
virginia,2001.0,479.0,465.0,12,4,0.5074152542372882
virginia,2002.0,488.0,470.0,13,5,0.5093945720250522
virginia,2003.0,496.0,475.0,14,6,0.5108135942327497
virginia,2004.0,504.0,479.0,15,6,0.5127161749745677
virginia,2005.0,511.0,484.0,16,7,0.5135678391959799
virginia,2006.0,516.0,491.0,16,7,0.5124131082423039
virginia,2007.0,525.0,495.0,17,7,0.5147058823529411
virginia,2008.0,530.0,502.0,17,7,0.5135658914728682
virginia,2009.0,533.0,511.0,17,7,0.5105363984674329
virginia,2010.0,537.0,519.0,17,7,0.5085227272727273
virginia,2011.0,545.0,524.0,18,7,0.509822263797942
virginia,2012.0,549.0,532.0,18,7,0.5078630897317299
virginia,2013.0,551.0,542.0,18,7,0.5041171088746569
virginia,2014.0,556.0,549.0,18,7,0.5031674208144796
virginia,2015.0,560.0,557.0,18,7,0.5013428827215757
virginia,2016.0,562.0,567.0,18,7,0.4977856510186005
virginia-tech,1902.0,3.0,2.0,0,0,0.6
virginia-tech,1903.0,8.0,3.0,0,0,0.7272727272727273
virginia-tech,1904.0,13.0,6.0,0,0,0.6842105263157895
virginia-tech,1905.0,22.0,7.0,0,0,0.7586206896551724
virginia-tech,1906.0,27.0,9.0,0,0,0.75
virginia-tech,1907.0,34.0,11.0,0,0,0.7555555555555555
virginia-tech,1908.0,39.0,15.0,0,0,0.7222222222222222
virginia-tech,1909.0,45.0,16.0,0,0,0.7377049180327869
virginia-tech,1910.0,51.0,18.0,0,0,0.7391304347826086
virginia-tech,1911.0,57.0,19.0,0,0,0.75
virginia-tech,1912.0,62.0,23.0,0,0,0.7294117647058823
virginia-tech,1913.0,69.0,24.0,0,0,0.7419354838709677
virginia-tech,1914.0,75.0,26.0,0,0,0.7425742574257426
virginia-tech,1915.0,79.0,30.0,0,0,0.7247706422018348
virginia-tech,1916.0,86.0,32.0,0,0,0.7288135593220338
virginia-tech,1917.0,92.0,34.0,0,0,0.7301587301587301
virginia-tech,1918.0,99.0,34.0,0,0,0.7443609022556391
virginia-tech,1919.0,104.0,38.0,0,0,0.7323943661971831
virginia-tech,1920.0,108.0,44.0,0,0,0.7105263157894737
virginia-tech,1921.0,115.0,47.0,0,0,0.7098765432098766
virginia-tech,1922.0,123.0,48.0,0,0,0.7192982456140351
virginia-tech,1923.0,129.0,51.0,0,0,0.7166666666666667
virginia-tech,1924.0,133.0,53.0,0,0,0.7150537634408602
virginia-tech,1925.0,138.0,56.0,0,0,0.711340206185567
virginia-tech,1926.0,143.0,59.0,0,0,0.7079207920792079
virginia-tech,1927.0,148.0,63.0,0,0,0.7014218009478673
virginia-tech,1928.0,155.0,65.0,0,0,0.7045454545454546
virginia-tech,1929.0,160.0,69.0,0,0,0.6986899563318777
virginia-tech,1930.0,165.0,72.0,0,0,0.6962025316455697
virginia-tech,1931.0,168.0,76.0,0,0,0.6885245901639344
virginia-tech,1932.0,176.0,77.0,0,0,0.6956521739130435
virginia-tech,1933.0,180.0,80.0,0,0,0.6923076923076923
virginia-tech,1934.0,185.0,85.0,0,0,0.6851851851851852
virginia-tech,1935.0,189.0,88.0,0,0,0.6823104693140795
virginia-tech,1936.0,194.0,93.0,0,0,0.6759581881533101
virginia-tech,1937.0,199.0,98.0,0,0,0.67003367003367
virginia-tech,1938.0,202.0,103.0,0,0,0.6622950819672131
virginia-tech,1939.0,206.0,108.0,0,0,0.6560509554140127
virginia-tech,1940.0,211.0,113.0,0,0,0.6512345679012346
virginia-tech,1941.0,217.0,117.0,0,0,0.6497005988023952
virginia-tech,1942.0,224.0,119.0,0,0,0.6530612244897959
virginia-tech,1945.0,226.0,125.0,0,0,0.6438746438746439
virginia-tech,1946.0,229.0,129.0,1,0,0.6396648044692738
virginia-tech,1947.0,233.0,134.0,1,0,0.6348773841961853
virginia-tech,1948.0,233.0,142.0,1,0,0.6213333333333333
virginia-tech,1949.0,234.0,149.0,1,0,0.6109660574412533
virginia-tech,1950.0,234.0,159.0,1,0,0.5954198473282443
virginia-tech,1951.0,236.0,167.0,1,0,0.5856079404466501
virginia-tech,1952.0,241.0,173.0,1,0,0.5821256038647343
virginia-tech,1953.0,246.0,178.0,1,0,0.5801886792452831
virginia-tech,1954.0,254.0,178.0,1,0,0.5879629629629629
virginia-tech,1955.0,260.0,181.0,1,0,0.5895691609977324
virginia-tech,1956.0,267.0,183.0,1,0,0.5933333333333334
virginia-tech,1957.0,271.0,189.0,1,0,0.5891304347826087
virginia-tech,1958.0,276.0,193.0,1,0,0.5884861407249466
virginia-tech,1959.0,282.0,197.0,1,0,0.5887265135699373
virginia-tech,1960.0,288.0,201.0,1,0,0.588957055214724
virginia-tech,1961.0,292.0,206.0,1,0,0.5863453815261044
virginia-tech,1962.0,297.0,211.0,1,0,0.5846456692913385
virginia-tech,1963.0,305.0,213.0,1,0,0.5888030888030888
virginia-tech,1964.0,311.0,217.0,1,0,0.5890151515151515
virginia-tech,1965.0,318.0,220.0,1,0,0.5910780669144982
virginia-tech,1966.0,326.0,222.0,2,0,0.5948905109489051
virginia-tech,1967.0,333.0,225.0,2,0,0.5967741935483871
virginia-tech,1968.0,340.0,229.0,3,0,0.5975395430579965
virginia-tech,1969.0,344.0,234.0,3,0,0.5951557093425606
virginia-tech,1970.0,349.0,240.0,3,0,0.5925297113752123
virginia-tech,1971.0,353.0,247.0,3,0,0.5883333333333334
virginia-tech,1972.0,359.0,251.0,3,0,0.5885245901639344
virginia-tech,1973.0,361.0,260.0,3,0,0.5813204508856683
virginia-tech,1974.0,365.0,267.0,3,0,0.5775316455696202
virginia-tech,1975.0,373.0,270.0,3,0,0.5800933125972006
virginia-tech,1976.0,379.0,275.0,3,0,0.5795107033639144
virginia-tech,1977.0,382.0,282.0,3,0,0.5753012048192772
virginia-tech,1978.0,386.0,289.0,3,0,0.5718518518518518
virginia-tech,1979.0,391.0,295.0,3,0,0.5699708454810496
virginia-tech,1980.0,399.0,299.0,4,0,0.5716332378223495
virginia-tech,1981.0,406.0,303.0,4,0,0.5726375176304654
virginia-tech,1982.0,413.0,307.0,4,0,0.5736111111111111
virginia-tech,1983.0,422.0,309.0,4,0,0.5772913816689467
virginia-tech,1984.0,430.0,313.0,5,0,0.5787348586810229
virginia-tech,1985.0,436.0,318.0,5,0,0.5782493368700266
virginia-tech,1986.0,445.0,320.0,6,1,0.5816993464052288
virginia-tech,1987.0,447.0,329.0,6,1,0.5760309278350515
virginia-tech,1988.0,450.0,337.0,6,1,0.5717916137229987
virginia-tech,1989.0,456.0,341.0,6,1,0.5721455457967378
virginia-tech,1990.0,462.0,346.0,6,1,0.5717821782178217
virginia-tech,1991.0,467.0,352.0,6,1,0.5702075702075702
virginia-tech,1992.0,469.0,360.0,6,1,0.5657418576598311
virginia-tech,1993.0,478.0,363.0,7,2,0.5683709869203329
virginia-tech,1994.0,486.0,367.0,8,2,0.5697538100820633
virginia-tech,1995.0,496.0,369.0,9,3,0.5734104046242775
virginia-tech,1996.0,506.0,371.0,10,3,0.5769669327251995
virginia-tech,1997.0,513.0,376.0,11,3,0.5770528683914511
virginia-tech,1998.0,522.0,379.0,12,4,0.5793562708102109
virginia-tech,1999.0,533.0,380.0,13,4,0.583789704271632
virginia-tech,2e3,544.0,381.0,14,5,0.5881081081081081
virginia-tech,2001.0,552.0,385.0,15,5,0.5891141942369263
virginia-tech,2002.0,562.0,389.0,16,6,0.5909568874868559
virginia-tech,2003.0,570.0,394.0,17,6,0.5912863070539419
virginia-tech,2004.0,580.0,397.0,18,6,0.593654042988741
virginia-tech,2005.0,591.0,399.0,19,7,0.5969696969696969
virginia-tech,2006.0,601.0,402.0,20,7,0.5992023928215354
virginia-tech,2007.0,612.0,405.0,21,7,0.6017699115044248
virginia-tech,2008.0,622.0,409.0,22,8,0.6032977691561591
virginia-tech,2009.0,632.0,412.0,23,9,0.6053639846743295
virginia-tech,2010.0,643.0,415.0,24,9,0.6077504725897921
virginia-tech,2011.0,654.0,418.0,25,9,0.6100746268656716
virginia-tech,2012.0,661.0,424.0,26,10,0.6092165898617512
virginia-tech,2013.0,669.0,429.0,27,10,0.6092896174863388
virginia-tech,2014.0,676.0,435.0,28,11,0.6084608460846085
virginia-tech,2015.0,683.0,441.0,29,12,0.6076512455516014
virginia-tech,2016.0,693.0,445.0,30,13,0.6089630931458699
wake-forest,1908.0,1.0,5.0,0,0,0.16666666666666666
wake-forest,1909.0,3.0,9.0,0,0,0.25
wake-forest,1910.0,5.0,16.0,0,0,0.23809523809523808
wake-forest,1911.0,8.0,21.0,0,0,0.27586206896551724
wake-forest,1912.0,10.0,27.0,0,0,0.2702702702702703
wake-forest,1913.0,10.0,35.0,0,0,0.2222222222222222
wake-forest,1914.0,13.0,41.0,0,0,0.24074074074074073
wake-forest,1915.0,16.0,45.0,0,0,0.26229508196721313
wake-forest,1916.0,19.0,48.0,0,0,0.2835820895522388
wake-forest,1917.0,20.0,54.0,0,0,0.2702702702702703
wake-forest,1918.0,21.0,56.0,0,0,0.2727272727272727
wake-forest,1919.0,23.0,62.0,0,0,0.27058823529411763
wake-forest,1920.0,25.0,69.0,0,0,0.26595744680851063
wake-forest,1921.0,27.0,77.0,0,0,0.25961538461538464
wake-forest,1922.0,30.0,82.0,0,0,0.26785714285714285
wake-forest,1923.0,36.0,85.0,0,0,0.2975206611570248
wake-forest,1924.0,43.0,87.0,0,0,0.33076923076923076
wake-forest,1925.0,49.0,89.0,0,0,0.35507246376811596
wake-forest,1926.0,54.0,93.0,0,0,0.3673469387755102
wake-forest,1927.0,56.0,99.0,0,0,0.36129032258064514
wake-forest,1928.0,58.0,105.0,0,0,0.3558282208588957
wake-forest,1929.0,64.0,110.0,0,0,0.367816091954023
wake-forest,1930.0,69.0,113.0,0,0,0.3791208791208791
wake-forest,1931.0,73.0,117.0,0,0,0.38421052631578945
wake-forest,1932.0,76.0,120.0,0,0,0.3877551020408163
wake-forest,1933.0,76.0,125.0,0,0,0.3781094527363184
wake-forest,1934.0,79.0,132.0,0,0,0.3744075829383886
wake-forest,1935.0,81.0,139.0,0,0,0.36818181818181817
wake-forest,1936.0,86.0,143.0,0,0,0.37554585152838427
wake-forest,1937.0,89.0,149.0,0,0,0.3739495798319328
wake-forest,1938.0,93.0,154.0,0,0,0.3765182186234818
wake-forest,1939.0,100.0,157.0,0,0,0.38910505836575876
wake-forest,1940.0,107.0,160.0,0,0,0.40074906367041196
wake-forest,1941.0,112.0,165.0,0,0,0.4043321299638989
wake-forest,1942.0,118.0,167.0,0,0,0.41403508771929826
wake-forest,1943.0,122.0,172.0,0,0,0.41496598639455784
wake-forest,1944.0,130.0,173.0,0,0,0.429042904290429
wake-forest,1945.0,135.0,176.0,1,1,0.4340836012861736
wake-forest,1946.0,141.0,179.0,1,1,0.440625
wake-forest,1947.0,147.0,183.0,1,1,0.44545454545454544
wake-forest,1948.0,153.0,187.0,2,1,0.45
wake-forest,1949.0,157.0,193.0,2,1,0.44857142857142857
wake-forest,1950.0,163.0,194.0,2,1,0.4565826330532213
wake-forest,1951.0,169.0,198.0,2,1,0.4604904632152589
wake-forest,1952.0,174.0,202.0,2,1,0.4627659574468085
wake-forest,1953.0,177.0,208.0,2,1,0.4597402597402597
wake-forest,1954.0,179.0,215.0,2,1,0.4543147208121827
wake-forest,1955.0,184.0,219.0,2,1,0.456575682382134
wake-forest,1956.0,186.0,224.0,2,1,0.45365853658536587
wake-forest,1957.0,186.0,234.0,2,1,0.44285714285714284
wake-forest,1958.0,189.0,241.0,2,1,0.43953488372093025
wake-forest,1959.0,195.0,245.0,2,1,0.4431818181818182
wake-forest,1960.0,197.0,253.0,2,1,0.43777777777777777
wake-forest,1961.0,201.0,259.0,2,1,0.4369565217391304
wake-forest,1962.0,201.0,269.0,2,1,0.4276595744680851
wake-forest,1963.0,202.0,278.0,2,1,0.42083333333333334
